job,marital,education,loan,age,cons_price_idx,subscribe
retired,married,school,yes,80,92.201,1
white_collar,married,school,no,25,93.918,0
white_collar,married,professional_course,no,45,94.215,1
white_collar,married,school,yes,33,92.893,1
white_collar,married,professional_course,no,48,92.713,1
white_collar,married,school,no,54,93.444,0
retired,married,school,no,67,92.649,1
blue_collar,single,school,no,31,93.918,0
white_collar,married,professional_course,no,30,93.075,1
blue_collar,single,professional_course,no,31,92.963,1
blue_collar,divorced,school,no,49,93.994,0
blue_collar,married,professional_course,yes,32,93.075,1
white_collar,married,professional_course,no,33,93.994,0
white_collar,married,school,yes,43,93.994,0
unemployed,single,school,no,26,92.431,1
retired,divorced,school,no,55,92.893,1
self_employed,married,professional_course,no,30,93.918,0
white_collar,single,school,no,30,93.994,0
blue_collar,single,professional_course,no,37,93.994,0
blue_collar,married,professional_course,no,24,92.893,1
white_collar,married,school,yes,55,93.994,0
blue_collar,married,professional_course,no,33,92.893,1
white_collar,married,professional_course,no,33,93.2,0
blue_collar,single,professional_course,no,30,93.444,0
white_collar,married,professional_course,no,46,93.2,0
white_collar,married,professional_course,no,31,94.027,1
self_employed,divorced,school,no,59,94.465,0
white_collar,divorced,school,no,29,93.444,0
unemployed,single,school,no,22,93.075,1
white_collar,married,professional_course,no,36,93.444,0
white_collar,divorced,school,no,52,94.465,0
white_collar,divorced,professional_course,no,42,94.767,1
self_employed,married,professional_course,no,42,93.444,0
self_employed,married,professional_course,no,51,92.893,1
white_collar,divorced,school,no,39,93.2,0
white_collar,married,school,no,31,92.893,1
blue_collar,married,school,no,59,93.444,0
white_collar,married,professional_course,no,65,92.893,1
self_employed,single,school,no,25,94.215,1
white_collar,married,professional_course,no,33,92.893,1
blue_collar,divorced,school,no,50,94.465,0
white_collar,married,school,no,45,94.601,1
unemployed,single,school,yes,23,94.199,1
white_collar,married,school,no,29,92.893,1
unemployed,married,professional_course,no,35,92.431,1
blue_collar,single,school,no,40,93.2,0
white_collar,single,professional_course,no,32,93.918,0
blue_collar,married,professional_course,yes,41,93.075,1
white_collar,married,professional_course,yes,63,94.601,1
white_collar,married,school,no,34,93.994,0
white_collar,divorced,professional_course,yes,47,92.201,1
unemployed,married,professional_course,no,33,93.994,0
blue_collar,divorced,professional_course,no,53,93.2,0
white_collar,married,school,yes,32,93.2,0
white_collar,married,professional_course,no,47,93.2,0
blue_collar,divorced,professional_course,no,29,94.465,0
white_collar,divorced,professional_course,yes,41,93.369,1
white_collar,married,professional_course,yes,39,92.201,1
white_collar,married,professional_course,no,32,92.963,1
blue_collar,married,school,no,49,93.994,0
unemployed,single,school,yes,26,92.893,1
retired,married,school,no,64,92.649,1
blue_collar,single,school,yes,33,93.918,0
white_collar,married,professional_course,no,36,93.444,0
white_collar,single,school,no,31,94.199,1
blue_collar,single,school,no,29,92.201,1
blue_collar,married,professional_course,no,25,94.465,0
blue_collar,married,school,no,60,93.994,0
blue_collar,married,school,no,39,93.918,0
white_collar,single,professional_course,no,44,94.465,0
unemployed,single,school,no,22,92.201,1
white_collar,single,school,yes,29,92.963,1
white_collar,married,school,no,43,93.075,1
blue_collar,married,school,no,30,93.444,0
white_collar,single,professional_course,no,34,94.465,0
self_employed,married,professional_course,no,38,93.876,1
blue_collar,married,professional_course,no,51,92.431,1
self_employed,single,professional_course,yes,28,92.893,1
blue_collar,single,professional_course,yes,41,92.893,1
retired,married,school,no,75,93.749,1
blue_collar,married,professional_course,no,36,93.994,0
blue_collar,divorced,professional_course,no,32,92.843,1
self_employed,divorced,school,no,39,92.379,1
white_collar,single,professional_course,no,34,92.649,1
blue_collar,single,professional_course,yes,32,92.893,1
unemployed,single,professional_course,no,32,93.994,0
blue_collar,single,professional_course,no,51,92.963,1
white_collar,married,professional_course,no,28,92.649,1
white_collar,single,school,no,26,92.649,1
unemployed,married,school,no,38,93.918,0
unemployed,married,professional_course,no,48,93.369,1
white_collar,single,school,no,34,93.918,0
blue_collar,single,professional_course,no,35,92.963,1
blue_collar,single,professional_course,no,30,93.444,0
white_collar,single,professional_course,yes,41,92.713,1
blue_collar,married,professional_course,no,52,93.994,0
self_employed,married,professional_course,no,37,93.2,0
blue_collar,married,professional_course,no,31,94.465,0
white_collar,married,school,no,58,94.465,0
retired,married,school,no,64,92.201,1
blue_collar,single,professional_course,no,32,93.075,1
white_collar,married,professional_course,no,30,93.075,1
white_collar,married,professional_course,yes,54,93.075,1
blue_collar,married,professional_course,no,38,93.444,0
white_collar,married,school,no,46,93.444,0
white_collar,single,school,no,25,93.918,0
white_collar,married,professional_course,yes,37,92.963,1
white_collar,married,school,yes,44,93.994,0
white_collar,married,school,yes,32,93.918,0
white_collar,married,professional_course,no,52,92.201,1
unemployed,single,school,no,35,93.2,0
blue_collar,married,professional_course,no,58,93.075,1
blue_collar,married,school,no,41,93.444,0
blue_collar,single,professional_course,no,22,92.713,1
white_collar,married,professional_course,no,47,93.994,0
blue_collar,married,professional_course,no,46,93.2,0
blue_collar,single,school,no,48,93.994,0
white_collar,married,professional_course,no,40,93.918,0
blue_collar,single,school,no,36,94.767,1
blue_collar,married,professional_course,no,48,93.444,0
white_collar,single,school,no,27,93.918,0
white_collar,married,professional_course,no,49,93.444,0
white_collar,single,professional_course,yes,42,92.469,1
blue_collar,married,school,no,34,93.994,0
white_collar,married,professional_course,no,54,92.893,1
white_collar,divorced,professional_course,no,56,92.379,1
blue_collar,married,professional_course,no,53,94.465,0
blue_collar,single,professional_course,no,38,93.918,0
blue_collar,married,school,no,48,93.918,0
white_collar,married,school,no,42,93.075,1
blue_collar,divorced,school,no,40,94.465,0
white_collar,married,school,no,39,93.918,0
white_collar,married,school,yes,71,93.876,1
blue_collar,divorced,professional_course,yes,43,93.444,0
retired,divorced,school,yes,73,93.075,1
white_collar,married,professional_course,no,48,93.2,0
retired,married,school,no,70,92.379,1
white_collar,divorced,school,no,39,92.893,1
blue_collar,married,professional_course,yes,51,94.465,0
white_collar,single,school,no,49,93.2,0
white_collar,divorced,school,no,47,92.379,1
blue_collar,married,school,no,31,92.893,1
white_collar,married,professional_course,no,38,93.075,1
unemployed,single,school,no,28,92.963,1
white_collar,single,school,no,29,94.215,1
blue_collar,married,school,no,42,93.075,1
white_collar,divorced,professional_course,no,34,93.2,0
white_collar,single,professional_course,no,42,93.994,0
white_collar,married,professional_course,no,31,92.963,1
blue_collar,single,professional_course,yes,30,92.893,1
unemployed,single,school,yes,29,92.963,1
self_employed,married,school,no,39,93.994,0
white_collar,married,school,yes,28,93.876,1
blue_collar,divorced,school,no,41,93.994,0
blue_collar,married,school,no,53,92.893,1
blue_collar,single,professional_course,no,32,92.963,1
white_collar,married,professional_course,no,58,93.2,0
unemployed,single,professional_course,no,26,93.075,1
white_collar,married,professional_course,no,38,93.444,0
white_collar,married,professional_course,no,28,94.465,0
blue_collar,married,school,no,44,93.918,0
white_collar,married,professional_course,no,38,93.994,0
white_collar,married,school,yes,57,93.918,0
white_collar,divorced,professional_course,no,45,93.918,0
white_collar,divorced,professional_course,no,34,93.2,0
white_collar,married,professional_course,no,34,94.215,1
retired,divorced,school,no,60,93.918,0
blue_collar,married,school,yes,45,93.444,0
white_collar,single,professional_course,no,36,93.2,0
blue_collar,single,professional_course,no,39,93.918,0
blue_collar,married,professional_course,yes,34,92.379,1
white_collar,single,professional_course,no,56,94.465,0
white_collar,married,professional_course,no,37,93.994,0
blue_collar,married,school,yes,62,94.215,1
unemployed,single,professional_course,yes,23,94.199,1
white_collar,married,professional_course,no,30,93.075,1
blue_collar,married,professional_course,yes,30,92.431,1
white_collar,married,school,no,33,93.918,0
blue_collar,married,school,yes,31,93.994,0
white_collar,married,professional_course,no,34,92.431,1
blue_collar,married,school,no,58,92.963,1
white_collar,single,professional_course,no,34,93.444,0
unemployed,single,school,no,44,94.465,0
blue_collar,single,professional_course,no,30,93.2,0
white_collar,married,school,no,29,92.893,1
white_collar,divorced,school,no,47,94.465,0
white_collar,single,professional_course,yes,27,92.379,1
blue_collar,married,professional_course,no,40,94.465,0
blue_collar,married,professional_course,no,49,93.918,0
white_collar,married,school,no,37,94.215,1
blue_collar,married,professional_course,no,28,93.918,0
blue_collar,married,school,no,55,93.444,0
white_collar,married,professional_course,yes,57,93.918,0
white_collar,divorced,professional_course,no,39,93.369,1
blue_collar,single,school,no,27,92.201,1
white_collar,married,professional_course,no,38,92.649,1
white_collar,single,school,no,39,93.918,0
unemployed,divorced,professional_course,no,55,93.369,1
blue_collar,married,school,no,36,93.918,0
blue_collar,single,professional_course,no,38,93.918,0
blue_collar,married,professional_course,no,39,92.431,1
blue_collar,single,professional_course,no,27,92.469,1
retired,married,professional_course,no,64,94.199,1
white_collar,married,professional_course,no,50,92.963,1
white_collar,divorced,professional_course,no,48,93.994,0
blue_collar,married,school,no,58,94.465,0
blue_collar,married,school,no,47,93.444,0
white_collar,married,professional_course,no,47,94.465,0
white_collar,married,professional_course,yes,54,93.075,1
blue_collar,married,professional_course,no,42,93.444,0
blue_collar,married,school,no,36,92.893,1
blue_collar,married,professional_course,no,33,93.918,0
white_collar,married,professional_course,no,45,94.199,1
retired,married,professional_course,no,79,92.379,1
blue_collar,single,professional_course,no,24,92.963,1
blue_collar,married,school,no,62,94.215,1
blue_collar,divorced,school,no,45,93.918,0
blue_collar,married,school,yes,25,93.994,0
blue_collar,married,school,yes,50,93.918,0
white_collar,married,school,no,40,93.798,0
white_collar,married,professional_course,no,32,92.379,1
white_collar,married,professional_course,no,57,93.994,0
blue_collar,married,professional_course,yes,41,92.893,1
blue_collar,single,school,no,38,93.994,0
blue_collar,single,professional_course,yes,38,92.893,1
white_collar,married,professional_course,no,30,93.798,0
white_collar,divorced,professional_course,no,53,94.465,0
white_collar,married,school,no,35,93.918,0
white_collar,married,school,no,43,93.369,1
blue_collar,single,professional_course,no,40,92.649,1
blue_collar,married,professional_course,no,53,93.994,0
blue_collar,married,professional_course,no,24,94.215,1
blue_collar,married,professional_course,no,35,93.994,0
blue_collar,married,school,no,38,93.994,0
white_collar,married,school,yes,40,94.465,0
white_collar,married,school,no,44,93.994,0
unemployed,single,professional_course,no,42,94.215,1
